,3,6,12,24,36,60,84,120,180,240,300,360
01/04/16,2.475,2.509,2.587,2.913,3.28,3.532,4.222,4.262,4.754,4.834,4.997,5.198
01/05/16,2.469,2.503,2.58,2.916,3.295,3.512,4.18,4.275,4.765,4.846,5.01,5.214
01/06/16,2.482,2.516,2.594,2.945,3.34,3.577,4.192,4.299,4.753,4.797,4.914,5.061
01/07/16,2.543,2.577,2.656,2.986,3.357,3.592,4.189,4.304,4.758,4.801,4.919,5.068
01/08/16,2.601,2.636,2.715,2.998,3.314,3.572,4.185,4.298,4.77,4.832,4.973,5.149
01/11/16,2.633,2.667,2.763,3.016,3.297,3.562,4.177,4.311,4.781,4.842,4.984,5.16
01/12/16,2.633,2.667,2.764,3.012,3.288,3.549,4.16,4.324,4.807,4.867,5.01,5.186
01/13/16,2.685,2.72,2.817,3.036,3.278,3.536,4.134,4.306,4.793,4.854,4.996,5.172
01/14/16,2.685,2.72,2.811,3.028,3.268,3.537,4.133,4.308,4.795,4.856,4.998,5.174
01/15/16,2.69,2.729,2.83,3.024,3.239,3.478,4.101,4.277,4.81,4.875,5.025,5.21
01/18/16,2.671,2.711,2.811,3.016,3.243,3.474,4.033,4.271,4.806,4.883,4.991,5.129
01/19/16,2.676,2.723,2.836,3.032,3.251,3.448,4.011,4.237,4.801,4.88,4.996,5.144
01/20/16,2.676,2.717,2.819,3.027,3.259,3.434,3.973,4.148,4.713,4.864,4.976,5.121
01/21/16,2.662,2.702,2.796,3.003,3.236,3.399,3.935,4.084,4.701,4.851,4.961,5.105
01/22/16,2.662,2.712,2.814,2.997,3.201,3.394,3.789,3.95,4.451,4.683,4.874,5.118
01/26/16,2.625,2.674,2.776,2.99,3.228,3.412,3.797,3.987,4.503,4.734,4.927,5.174
01/27/16,2.624,2.673,2.775,2.987,3.221,3.415,3.75,3.959,4.478,4.716,4.916,5.172
01/28/16,2.621,2.67,2.772,2.98,3.209,3.438,3.713,3.963,4.48,4.718,4.918,5.175
01/29/16,2.621,2.676,2.785,2.983,3.204,3.388,3.688,3.957,4.418,4.669,4.881,5.152
02/02/16,2.616,2.666,2.775,2.981,3.205,3.442,3.751,3.991,4.417,4.67,4.884,5.158
02/03/16,2.616,2.666,2.774,2.993,3.235,3.406,3.814,4.03,4.439,4.705,4.926,5.209
02/04/16,2.619,2.669,2.777,2.991,3.227,3.434,3.821,4.062,4.374,4.642,4.863,5.143
02/05/16,2.619,2.669,2.785,3.011,3.261,3.457,3.849,4.078,4.343,4.614,4.836,5.116
02/10/16,2.613,2.663,2.779,3.006,3.254,3.449,3.838,4.032,4.311,4.594,4.828,5.123
02/11/16,2.609,2.659,2.775,2.994,3.233,3.455,3.865,3.981,4.355,4.637,4.871,5.169
02/12/16,2.608,2.658,2.774,3.007,3.262,3.439,3.877,4.01,4.38,4.66,4.893,5.188
02/15/16,2.608,2.658,2.774,3.008,3.261,3.452,3.878,3.998,4.369,4.649,4.882,5.177
02/16/16,2.596,2.646,2.762,3.001,3.261,3.449,3.844,4.007,4.373,4.654,4.887,5.182
02/17/16,2.605,2.655,2.771,3.015,3.278,3.484,3.745,4.018,4.381,4.664,4.901,5.201
02/18/16,2.61,2.665,2.786,3.023,3.278,3.484,3.739,4.002,4.356,4.64,4.876,5.175
02/19/16,2.593,2.648,2.769,3.014,3.278,3.485,3.755,4.007,4.363,4.645,4.881,5.181
02/22/16,2.603,2.665,2.792,3.026,3.277,3.511,3.761,4.02,4.37,4.653,4.889,5.188
02/23/16,2.618,2.692,2.831,3.049,3.283,3.516,3.768,4.026,4.377,4.66,4.896,5.195
02/24/16,2.638,2.712,2.851,3.094,3.353,3.589,3.782,4.039,4.391,4.675,4.911,5.211
02/25/16,2.677,2.771,2.926,3.131,3.351,3.612,3.774,4.027,4.375,4.652,4.88,5.17
02/26/16,2.679,2.773,2.928,3.129,3.345,3.613,3.768,4.029,4.375,4.652,4.881,5.171
02/29/16,2.679,2.773,2.928,3.112,3.309,3.599,3.749,4.009,4.365,4.635,4.867,5.16
03/01/16,2.646,2.739,2.894,3.096,3.31,3.604,3.722,4.008,4.37,4.636,4.869,5.164
03/02/16,2.632,2.725,2.88,3.084,3.301,3.515,3.706,4.01,4.367,4.642,4.88,5.182
03/03/16,2.571,2.665,2.819,3.043,3.281,3.506,3.703,4.015,4.368,4.643,4.882,5.185
03/04/16,2.555,2.648,2.802,3.034,3.281,3.507,3.701,4.01,4.382,4.66,4.899,5.203
03/07/16,2.532,2.626,2.779,3.013,3.26,3.536,3.714,3.997,4.371,4.656,4.895,5.199
03/08/16,2.492,2.586,2.739,3.001,3.277,3.541,3.725,3.992,4.391,4.675,4.915,5.22
03/09/16,2.478,2.571,2.724,2.983,3.255,3.513,3.711,3.989,4.386,4.67,4.909,5.213
03/10/16,2.474,2.568,2.72,2.989,3.273,3.525,3.727,3.993,4.381,4.652,4.876,5.16
03/11/16,2.458,2.552,2.704,2.978,3.266,3.53,3.729,3.982,4.356,4.613,4.82,5.087
03/14/16,2.448,2.542,2.694,2.99,3.299,3.577,3.769,4.027,4.387,4.627,4.815,5.059
03/15/16,2.459,2.553,2.705,2.999,3.307,3.584,3.778,4.029,4.391,4.633,4.822,5.067
03/16/16,2.471,2.565,2.717,3.009,3.313,3.549,3.752,4.026,4.387,4.628,4.817,5.061
03/17/16,2.464,2.558,2.71,2.984,3.27,3.515,3.72,3.939,4.386,4.627,4.819,5.068
03/18/16,2.474,2.568,2.72,2.992,3.277,3.498,3.711,3.888,4.353,4.614,4.826,5.102
03/21/16,2.471,2.565,2.717,2.993,3.281,3.502,3.731,3.939,4.39,4.637,4.834,5.09
03/22/16,2.441,2.524,2.676,2.972,3.279,3.5,3.731,3.925,4.388,4.636,4.834,5.091
03/23/16,2.426,2.509,2.661,2.97,3.291,3.528,3.734,3.939,4.399,4.645,4.841,5.094
03/24/16,2.455,2.538,2.69,2.978,3.279,3.497,3.733,3.948,4.399,4.645,4.841,5.094
03/25/16,2.472,2.555,2.707,2.992,3.289,3.491,3.735,3.956,4.406,4.652,4.848,5.101
03/28/16,2.466,2.549,2.701,2.991,3.289,3.491,3.735,3.964,4.413,4.657,4.852,5.103
03/29/16,2.459,2.542,2.694,2.99,3.295,3.497,3.741,3.955,4.405,4.649,4.844,5.096
03/30/16,2.459,2.542,2.697,2.967,3.246,3.462,3.724,3.915,4.379,4.62,4.812,5.061
03/31/16,2.455,2.538,2.693,2.956,3.228,3.472,3.709,3.862,4.279,4.563,4.798,5.104
04/01/16,2.46,2.548,2.71,2.955,3.209,3.448,3.702,3.85,4.277,4.557,4.786,5.087
04/04/16,2.454,2.542,2.704,2.956,3.217,3.451,3.698,3.868,4.226,4.521,4.771,5.096
04/05/16,2.41,2.498,2.66,2.939,3.222,3.473,3.738,3.871,4.232,4.518,4.756,5.067
04/06/16,2.432,2.52,2.682,2.947,3.218,3.469,3.737,3.877,4.21,4.497,4.739,5.054
04/07/16,2.432,2.524,2.689,2.946,3.21,3.465,3.738,3.891,4.197,4.485,4.727,5.042
04/08/16,2.457,2.554,2.721,2.981,3.246,3.475,3.741,3.896,4.206,4.494,4.736,5.052
04/11/16,2.457,2.554,2.724,2.989,3.257,3.476,3.735,3.851,4.179,4.464,4.702,5.016
04/12/16,2.453,2.55,2.72,2.981,3.246,3.459,3.712,3.819,4.174,4.448,4.673,4.972
04/13/16,2.465,2.562,2.732,2.988,3.249,3.46,3.712,3.812,4.174,4.438,4.653,4.941
04/14/16,2.465,2.562,2.734,3.001,3.271,3.47,3.72,3.821,4.185,4.43,4.677,5.001
04/15/16,2.477,2.573,2.746,2.996,3.251,3.449,3.724,3.855,4.188,4.43,4.673,4.995
04/18/16,2.477,2.573,2.746,3.016,3.288,3.46,3.751,3.827,4.19,4.453,4.696,5.017
04/19/16,2.491,2.588,2.761,3.026,3.297,3.506,3.739,3.887,4.202,4.442,4.687,5.007
04/20/16,2.497,2.594,2.767,3.013,3.266,3.481,3.719,3.877,4.2,4.447,4.692,5.012
04/21/16,2.496,2.593,2.766,3.024,3.285,3.493,3.728,3.869,4.217,4.464,4.709,5.029
04/22/16,2.494,2.591,2.764,3.034,3.308,3.494,3.745,3.868,4.227,4.471,4.711,5.025
04/25/16,2.472,2.569,2.741,3.015,3.29,3.485,3.746,3.867,4.22,4.456,4.696,5.011
04/26/16,2.472,2.569,2.741,3.037,3.332,3.523,3.787,3.906,4.271,4.521,4.777,5.107
04/27/16,2.511,2.613,2.796,3.05,3.307,3.526,3.819,3.964,4.272,4.473,4.732,5.064
04/28/16,2.492,2.594,2.777,3.048,3.322,3.577,3.824,3.975,4.268,4.47,4.729,5.061
04/29/16,2.461,2.563,2.745,3.026,3.309,3.554,3.788,3.988,4.271,4.469,4.741,5.09
05/03/16,2.461,2.573,2.757,3.039,3.318,3.525,3.784,3.944,4.295,4.477,4.746,5.09
05/04/16,2.48,2.592,2.776,3.057,3.335,3.528,3.821,3.961,4.296,4.473,4.734,5.07
05/05/16,2.498,2.611,2.795,3.061,3.325,3.53,3.834,3.991,4.324,4.502,4.763,5.098
05/06/16,2.53,2.643,2.827,3.084,3.336,3.536,3.838,3.961,4.317,4.496,4.757,5.091
05/09/16,2.568,2.68,2.865,3.091,3.315,3.527,3.813,3.97,4.307,4.486,4.746,5.079
05/10/16,2.562,2.674,2.859,3.074,3.291,3.555,3.811,4.014,4.349,4.529,4.79,5.121
05/11/16,2.566,2.678,2.863,3.058,3.26,3.524,3.792,3.983,4.296,4.478,4.741,5.078
05/12/16,2.582,2.695,2.88,3.062,3.25,3.503,3.782,3.953,4.291,4.456,4.718,5.056
05/13/16,2.563,2.668,2.853,3.04,3.231,3.481,3.779,3.947,4.287,4.454,4.715,5.054
05/16/16,2.563,2.658,2.838,3.036,3.236,3.479,3.772,3.921,4.281,4.465,4.725,5.064
05/17/16,2.563,2.653,2.83,3.031,3.234,3.448,3.767,3.923,4.282,4.465,4.727,5.066
05/18/16,2.561,2.651,2.828,3.022,3.221,3.438,3.767,3.916,4.276,4.46,4.72,5.059
05/19/16,2.565,2.655,2.832,3.034,3.238,3.449,3.774,3.917,4.306,4.49,4.75,5.088
05/20/16,2.574,2.665,2.842,3.062,3.281,3.482,3.789,3.921,4.31,4.495,4.756,5.093
05/23/16,2.574,2.665,2.842,3.058,3.275,3.467,3.799,3.917,4.307,4.494,4.759,5.1
05/24/16,2.577,2.668,2.845,3.079,3.309,3.5,3.827,3.947,4.29,4.488,4.762,5.116
05/25/16,2.592,2.683,2.86,3.098,3.337,3.558,3.847,3.926,4.266,4.464,4.739,5.093
05/26/16,2.646,2.737,2.915,3.107,3.305,3.522,3.824,3.924,4.28,4.462,4.736,5.09
05/27/16,2.664,2.755,2.933,3.102,3.28,3.525,3.801,3.922,4.283,4.461,4.732,5.084
05/30/16,2.666,2.757,2.935,3.106,3.286,3.583,3.865,3.958,4.323,4.511,4.793,5.153
05/31/16,2.678,2.769,2.947,3.12,3.3,3.574,3.887,3.963,4.316,4.507,4.791,5.154
06/01/16,2.678,2.769,2.947,3.118,3.295,3.54,3.862,3.958,4.32,4.51,4.794,5.157
06/02/16,2.691,2.782,2.96,3.122,3.294,3.538,3.861,3.962,4.323,4.512,4.795,5.155
06/03/16,2.7,2.791,2.969,3.127,3.293,3.53,3.87,3.965,4.326,4.515,4.797,5.159
06/06/16,2.7,2.791,2.969,3.117,3.271,3.5,3.815,3.906,4.286,4.506,4.803,5.183
06/07/16,2.627,2.718,2.895,3.084,3.273,3.501,3.813,3.907,4.287,4.489,4.786,5.165
06/08/16,2.61,2.701,2.878,3.072,3.262,3.487,3.822,3.918,4.274,4.476,4.773,5.154
06/09/16,2.583,2.674,2.851,3.048,3.239,3.448,3.782,3.899,4.288,4.466,4.734,5.084
06/10/16,2.569,2.66,2.837,3.052,3.256,3.45,3.776,3.895,4.318,4.472,4.76,5.133
06/13/16,2.585,2.676,2.853,3.059,3.25,3.449,3.769,3.897,4.289,4.455,4.742,5.116
06/14/16,2.602,2.693,2.87,3.077,3.269,3.467,3.789,3.908,4.282,4.463,4.77,5.166
06/15/16,2.619,2.71,2.887,3.091,3.279,3.484,3.79,3.917,4.289,4.462,4.759,5.142
06/16/16,2.638,2.728,2.906,3.106,3.289,3.468,3.791,3.911,4.284,4.46,4.759,5.146
06/17/16,2.621,2.712,2.888,3.094,3.283,3.472,3.796,3.922,4.293,4.464,4.759,5.141
06/20/16,2.646,2.737,2.914,3.098,3.266,3.431,3.781,3.918,4.289,4.46,4.755,5.136
06/21/16,2.614,2.695,2.861,3.077,3.27,3.423,3.777,3.912,4.289,4.46,4.754,5.134
06/23/16,2.589,2.66,2.816,3.055,3.268,3.413,3.764,3.915,4.29,4.467,4.76,5.141
06/24/16,2.593,2.664,2.82,3.06,3.274,3.413,3.801,3.929,4.292,4.47,4.763,5.143
06/27/16,2.588,2.655,2.807,3.046,3.258,3.388,3.786,3.899,4.261,4.446,4.738,5.12
06/28/16,2.588,2.654,2.805,3.032,3.231,3.366,3.711,3.803,4.284,4.484,4.742,5.086
06/29/16,2.569,2.625,2.765,3.012,3.227,3.371,3.643,3.754,4.204,4.498,4.734,5.054
06/30/16,2.578,2.635,2.775,2.991,3.178,3.327,3.628,3.77,4.206,4.484,4.73,5.061
07/01/16,2.568,2.619,2.754,2.93,3.084,3.286,3.591,3.724,4.191,4.508,4.735,5.045
07/04/16,2.498,2.54,2.674,2.886,3.065,3.233,3.579,3.721,4.191,4.507,4.729,5.03
07/05/16,2.519,2.561,2.695,2.875,3.028,3.203,3.557,3.711,4.19,4.491,4.725,5.045
07/08/16,2.532,2.573,2.708,2.88,3.025,3.197,3.546,3.711,4.192,4.492,4.726,5.046
07/11/16,2.525,2.567,2.701,2.89,3.046,3.216,3.524,3.671,4.197,4.477,4.704,5.015
07/12/16,2.506,2.548,2.682,2.906,3.09,3.248,3.552,3.695,4.192,4.47,4.689,4.991
07/13/16,2.507,2.551,2.687,2.87,3.026,3.209,3.478,3.621,4.017,4.404,4.639,4.967
07/14/16,2.428,2.472,2.607,2.766,2.907,3.119,3.375,3.561,3.979,4.361,4.611,4.961
07/15/16,2.324,2.367,2.501,2.726,2.92,3.136,3.422,3.592,3.974,4.368,4.632,5
07/18/16,2.31,2.353,2.487,2.734,2.94,3.129,3.401,3.606,3.99,4.384,4.648,5.012
07/19/16,2.318,2.366,2.505,2.698,2.866,3.138,3.403,3.592,4.018,4.403,4.656,5.007
07/20/16,2.297,2.345,2.484,2.701,2.886,3.154,3.419,3.596,4.044,4.43,4.683,5.033
07/21/16,2.294,2.342,2.481,2.717,2.923,3.174,3.495,3.689,4.103,4.421,4.659,4.987
07/22/16,2.294,2.342,2.481,2.729,2.941,3.191,3.512,3.646,4.08,4.459,4.676,4.983
07/25/16,2.3,2.348,2.487,2.732,2.942,3.2,3.529,3.658,4.093,4.425,4.666,4.998
07/26/16,2.31,2.358,2.497,2.734,2.935,3.188,3.481,3.644,4.077,4.461,4.672,4.968
07/27/16,2.325,2.374,2.513,2.755,2.958,3.186,3.503,3.656,4.084,4.465,4.671,4.961
07/28/16,2.331,2.38,2.519,2.754,2.953,3.203,3.459,3.631,4.059,4.435,4.66,4.974
07/29/16,2.323,2.371,2.51,2.786,2.993,3.183,3.415,3.646,4.046,4.432,4.661,4.979
08/01/16,2.307,2.355,2.494,2.767,2.974,3.195,3.406,3.626,4.067,4.44,4.655,4.955
08/02/16,2.304,2.352,2.491,2.78,2.996,3.227,3.422,3.636,4.068,4.412,4.647,4.969
08/03/16,2.329,2.378,2.517,2.795,3.001,3.21,3.505,3.648,4.079,4.421,4.654,4.972
08/04/16,2.354,2.403,2.542,2.82,3.033,3.197,3.527,3.622,4.132,4.442,4.669,4.98
08/05/16,2.365,2.413,2.553,2.837,3.053,3.231,3.516,3.644,4.134,4.438,4.659,4.964
08/08/16,2.367,2.415,2.555,2.838,3.053,3.23,3.528,3.684,4.104,4.412,4.636,4.944
08/09/16,2.361,2.409,2.549,2.837,3.054,3.231,3.516,3.677,4.106,4.422,4.651,4.965
08/10/16,2.367,2.415,2.555,2.813,3.007,3.208,3.498,3.642,4.075,4.438,4.66,4.967
08/11/16,2.361,2.409,2.549,2.802,2.995,3.205,3.492,3.624,4.068,4.441,4.657,4.956
08/12/16,2.336,2.385,2.524,2.796,2.993,3.183,3.432,3.529,4.038,4.455,4.658,4.945
08/15/16,2.308,2.356,2.495,2.771,2.969,3.163,3.415,3.517,4.009,4.458,4.656,4.939
08/16/16,2.297,2.345,2.484,2.765,2.966,3.166,3.436,3.496,3.989,4.414,4.626,4.928
08/17/16,2.295,2.343,2.482,2.766,2.972,3.178,3.458,3.518,3.994,4.406,4.62,4.923
08/18/16,2.305,2.358,2.5,2.762,2.956,3.16,3.455,3.525,4.012,4.411,4.621,4.918
08/19/16,2.284,2.337,2.479,2.777,2.985,3.159,3.472,3.531,4.004,4.41,4.62,4.916
08/22/16,2.28,2.333,2.475,2.784,2.997,3.169,3.493,3.562,4.026,4.426,4.632,4.921
08/23/16,2.29,2.343,2.485,2.747,2.945,3.181,3.481,3.563,3.999,4.394,4.599,4.891
08/24/16,2.287,2.34,2.482,2.748,2.941,3.138,3.467,3.558,4.014,4.429,4.634,4.925
08/25/16,2.281,2.334,2.476,2.747,2.938,3.115,3.472,3.595,4.006,4.377,4.566,4.838
08/26/16,2.291,2.344,2.486,2.741,2.924,3.122,3.487,3.593,4.019,4.345,4.557,4.854
08/29/16,2.29,2.343,2.485,2.744,2.936,3.162,3.502,3.6,4.014,4.349,4.565,4.867
08/30/16,2.315,2.368,2.511,2.773,2.961,3.168,3.513,3.634,4.059,4.351,4.559,4.849
09/01/16,2.315,2.368,2.511,2.755,2.934,3.147,3.503,3.637,4.039,4.356,4.563,4.853
09/02/16,2.329,2.383,2.526,2.757,2.933,3.17,3.484,3.613,4.038,4.355,4.565,4.859
09/05/16,2.331,2.393,2.543,2.747,2.907,3.138,3.463,3.574,4.013,4.343,4.57,4.885
09/06/16,2.337,2.399,2.549,2.751,2.911,3.151,3.441,3.555,4,4.348,4.575,4.888
09/07/16,2.36,2.421,2.572,2.755,2.9,3.115,3.444,3.543,3.992,4.332,4.57,4.898
09/08/16,2.335,2.397,2.547,2.757,2.915,3.129,3.442,3.541,3.997,4.32,4.568,4.908
09/09/16,2.34,2.407,2.557,2.78,2.945,3.162,3.503,3.577,4.002,4.325,4.571,4.909
09/13/16,2.353,2.419,2.57,2.816,2.985,3.179,3.527,3.593,4.037,4.351,4.586,4.907
09/14/16,2.33,2.387,2.527,2.786,2.974,3.23,3.515,3.599,4.035,4.35,4.585,4.905
09/15/16,2.35,2.407,2.547,2.855,3.055,3.268,3.536,3.613,4.074,4.361,4.593,4.909
09/19/16,2.378,2.434,2.575,2.823,3.005,3.269,3.529,3.625,4.119,4.366,4.599,4.914
09/20/16,2.378,2.434,2.575,2.818,2.997,3.259,3.521,3.617,4.111,4.37,4.603,4.917
09/21/16,2.378,2.434,2.575,2.802,2.975,3.251,3.513,3.609,4.101,4.351,4.584,4.898
09/22/16,2.378,2.434,2.575,2.796,2.963,3.225,3.478,3.588,4.058,4.362,4.584,4.887
09/23/16,2.341,2.396,2.515,2.772,2.959,3.235,3.489,3.608,4.055,4.358,4.575,4.872
09/26/16,2.338,2.393,2.512,2.778,2.969,3.253,3.497,3.61,4.054,4.353,4.565,4.854
09/27/16,2.343,2.398,2.517,2.762,2.945,3.227,3.481,3.602,4.052,4.365,4.576,4.866
09/28/16,2.343,2.398,2.517,2.77,2.954,3.236,3.482,3.589,4.042,4.353,4.571,4.868
09/29/16,2.343,2.398,2.517,2.762,2.944,3.234,3.488,3.582,4.04,4.352,4.566,4.858
09/30/16,2.338,2.393,2.512,2.762,2.945,3.235,3.476,3.583,4.045,4.347,4.58,4.897
10/04/16,2.342,2.397,2.516,2.757,2.937,3.229,3.469,3.576,4.041,4.338,4.577,4.899
10/05/16,2.352,2.407,2.526,2.782,2.966,3.257,3.478,3.601,4.04,4.339,4.58,4.904
10/06/16,2.367,2.426,2.552,2.788,2.964,3.257,3.459,3.615,4.082,4.315,4.557,4.882
10/07/16,2.366,2.425,2.551,2.802,2.983,3.276,3.456,3.616,4.141,4.383,4.626,4.95
10/10/16,2.362,2.421,2.547,2.817,2.999,3.274,3.494,3.604,4.13,4.372,4.615,4.939
10/11/16,2.371,2.43,2.556,2.852,3.045,3.32,3.516,3.637,4.178,4.392,4.636,4.96
10/12/16,2.376,2.435,2.561,2.851,3.043,3.318,3.516,3.64,4.187,4.391,4.635,4.958
10/13/16,2.384,2.443,2.569,2.85,3.056,3.402,3.592,3.699,4.219,4.404,4.65,4.973
10/14/16,2.43,2.49,2.616,2.881,3.058,3.327,3.58,3.668,4.248,4.407,4.653,4.977
10/17/16,2.445,2.504,2.631,2.901,3.081,3.36,3.589,3.639,4.229,4.4,4.646,4.968
10/18/16,2.44,2.499,2.626,2.903,3.071,3.304,3.582,3.643,4.261,4.49,4.734,5.056
10/19/16,2.396,2.455,2.581,2.931,3.115,3.315,3.57,3.645,4.244,4.525,4.761,5.073
10/20/16,2.4,2.459,2.585,2.939,3.125,3.323,3.578,3.649,4.244,4.559,4.795,5.106
10/21/16,2.371,2.43,2.556,2.901,3.097,3.341,3.587,3.634,4.263,4.606,4.841,5.153
10/24/16,2.35,2.409,2.535,2.888,3.085,3.33,3.552,3.617,4.231,4.581,4.816,5.128
10/25/16,2.348,2.408,2.533,2.883,3.078,3.322,3.543,3.598,4.236,4.582,4.817,5.129
10/26/16,2.349,2.409,2.534,2.854,3.043,3.302,3.538,3.614,4.17,4.507,4.731,5.03
10/27/16,2.325,2.385,2.51,2.863,3.051,3.286,3.525,3.609,4.172,4.508,4.733,5.031
10/28/16,2.323,2.382,2.507,2.861,3.051,3.286,3.559,3.627,4.201,4.605,4.829,5.126
10/31/16,2.324,2.384,2.509,2.88,3.072,3.302,3.571,3.666,4.215,4.601,4.825,5.122
11/01/16,2.331,2.391,2.516,2.9,3.091,3.307,3.565,3.659,4.248,4.561,4.752,5.008
11/02/16,2.332,2.392,2.517,2.9,3.091,3.308,3.565,3.659,4.243,4.566,4.772,5.046
11/03/16,2.332,2.392,2.517,2.919,3.113,3.33,3.553,3.671,4.237,4.565,4.771,5.046
11/04/16,2.325,2.385,2.51,2.916,3.116,3.351,3.588,3.655,4.246,4.563,4.77,5.045
11/07/16,2.323,2.382,2.507,2.909,3.108,3.341,3.581,3.677,4.272,4.593,4.799,5.073
11/08/16,2.302,2.361,2.486,2.889,3.091,3.34,3.592,3.697,4.273,4.578,4.785,5.059
11/09/16,2.322,2.381,2.506,2.908,3.11,3.358,3.609,3.711,4.284,4.608,4.815,5.089
11/10/16,2.313,2.372,2.497,3.029,3.248,3.463,3.651,3.827,4.395,4.654,4.82,5.042
11/11/16,2.374,2.433,2.559,3.14,3.376,3.584,3.759,3.949,4.665,4.737,4.853,5.014
11/14/16,2.755,2.814,2.945,3.429,3.685,4.05,4.111,4.169,4.745,4.834,4.892,4.978
11/15/16,2.997,3.056,3.19,3.555,3.717,3.921,4.175,4.268,4.777,4.871,4.911,4.979
11/16/16,3.17,3.229,3.366,3.501,3.616,3.853,4.215,4.242,4.725,4.914,4.956,5.028
11/17/16,3.08,3.139,3.275,3.708,3.86,3.984,4.364,4.354,4.868,5.027,5.105,5.215
11/18/16,3.085,3.144,3.28,3.791,3.949,4.029,4.429,4.434,5.019,5.157,5.151,5.168
11/21/16,3.105,3.164,3.3,3.833,3.998,4.076,4.25,4.401,4.841,4.904,5.068,5.274
11/22/16,3.125,3.184,3.32,3.737,3.887,4.033,4.388,4.322,4.803,4.849,4.997,5.185
11/23/16,3.122,3.181,3.317,3.787,3.951,4.091,4.266,4.327,4.894,4.895,4.987,5.11
11/24/16,3.146,3.205,3.342,3.821,3.976,4.075,4.339,4.366,4.942,4.925,5.011,5.126
11/25/16,3.176,3.235,3.402,3.834,3.974,4.076,4.34,4.384,5.09,5.151,5.148,5.169
11/28/16,3.214,3.285,3.458,3.86,4.001,4.124,4.407,4.481,4.947,5.02,5.025,5.051
11/29/16,3.229,3.31,3.484,3.844,3.975,4.109,4.398,4.483,4.948,5.02,5.025,5.052
11/30/16,3.226,3.307,3.481,3.805,3.921,4.046,4.197,4.403,4.917,4.982,4.986,5.012
12/01/16,3.226,3.313,3.487,3.811,3.9,3.964,4.337,4.36,4.877,4.942,4.947,4.974
12/02/16,3.213,3.3,3.474,3.815,3.884,3.894,4.349,4.4,4.802,4.866,4.874,4.903
12/05/16,3.203,3.29,3.463,3.731,3.788,3.804,4.19,4.295,4.78,4.838,4.843,4.871
12/06/16,3.192,3.278,3.451,3.734,3.77,3.734,4.071,4.293,4.747,4.811,4.816,4.844
12/07/16,3.161,3.248,3.42,3.601,3.637,3.672,4.085,4.241,4.607,4.675,4.684,4.714
12/08/16,3.078,3.165,3.336,3.532,3.579,3.629,3.973,4.168,4.582,4.812,4.809,4.832
12/09/16,3.071,3.158,3.329,3.509,3.566,3.655,4.021,4.164,4.594,4.688,4.693,4.721
12/13/16,3.053,3.139,3.31,3.485,3.549,3.657,4.074,4.228,4.677,4.695,4.702,4.731
12/14/16,3.015,3.102,3.272,3.483,3.541,3.623,4.119,4.233,4.715,4.76,4.764,4.791
12/15/16,3.002,3.081,3.246,3.518,3.611,3.751,4.18,4.264,4.749,4.776,4.782,4.811
12/16/16,3.017,3.101,3.276,3.493,3.575,3.721,4.315,4.345,4.781,4.737,4.666,4.609
12/19/16,3.022,3.111,3.296,3.525,3.609,3.754,4.286,4.36,4.804,4.817,4.741,4.679
12/20/16,3.002,3.091,3.276,3.544,3.632,3.776,4.221,4.334,4.793,4.872,4.708,4.559
12/21/16,3.006,3.095,3.28,3.503,3.582,3.72,4.193,4.356,4.778,4.813,4.654,4.507
12/22/16,3.013,3.11,3.305,3.462,3.543,3.715,4.213,4.312,4.911,4.863,4.727,4.605
12/23/16,2.986,3.082,3.277,3.459,3.541,3.707,4.198,4.285,4.825,4.768,4.679,4.605
12/27/16,2.976,3.072,3.267,3.454,3.536,3.703,4.205,4.263,4.801,4.746,4.658,4.586
12/28/16,2.973,3.069,3.264,3.455,3.537,3.703,4.205,4.268,4.803,4.75,4.664,4.589
12/29/16,2.973,3.069,3.263,3.425,3.503,3.67,4.179,4.256,4.83,4.777,4.686,4.611
12/30/16,2.947,3.044,3.237,3.479,3.55,3.681,4.187,4.26,4.834,4.78,4.69,4.617
01/03/17,2.972,3.068,3.262,3.436,3.51,3.673,4.201,4.26,4.855,4.8,4.711,4.634
01/04/17,2.974,3.07,3.264,3.456,3.552,3.755,4.23,4.305,4.91,4.874,4.739,4.618
01/05/17,2.972,3.066,3.256,3.377,3.496,3.772,4.201,4.287,4.92,4.93,4.79,4.665
01/06/17,2.969,3.064,3.253,3.362,3.485,3.774,4.193,4.286,4.857,4.879,4.741,4.619
01/09/17,2.977,3.071,3.261,3.355,3.477,3.766,4.185,4.276,4.927,4.942,4.8,4.678
01/10/17,2.976,3.07,3.26,3.34,3.462,3.754,4.181,4.331,4.968,4.983,4.843,4.716
01/11/17,2.97,3.061,3.25,3.338,3.476,3.801,4.196,4.35,5.017,5.03,4.888,4.76
01/12/17,2.97,3.061,3.248,3.327,3.465,3.79,4.197,4.321,4.932,4.958,4.846,4.747
01/13/17,2.956,3.029,3.202,3.303,3.442,3.769,4.194,4.334,4.919,4.949,4.842,4.757
01/16/17,2.954,3.027,3.2,3.325,3.468,3.794,4.209,4.339,4.928,4.958,4.854,4.764
01/17/17,2.959,3.032,3.205,3.287,3.443,3.809,4.216,4.339,4.913,4.939,4.85,4.777
01/18/17,2.91,2.983,3.155,3.284,3.434,3.773,4.166,4.32,4.884,5.085,4.978,4.891
